TrialID,Last Refreshed on,Public title,Scientific title,Acronym,Primary sponsor,Date registration,Date registration3,Export date,Source Register,web address,Recruitment Status,other records,Inclusion agemin,Inclusion agemax,Inclusion gender,Date enrollement,Target size,Study type,Study design,Phase,Countries,Contact Firstname,Contact Lastname,Contact Address,Contact Email,Contact Tel,Contact Affiliation,Inclusion Criteria,Exclusion Criteria,Condition,Intervention,Primary outcome,Secondary outcome,results date posted,results date completed,results url link,Retrospective flag,Bridging flag truefalse,Bridged type,results yes no

ChiCTR2300072289,18-Jun-23,Analysis of the efficacy of rTMS neuromodulation of early idiopathic facial nerve palsy,Analysis of the efficacy of rTMS neuromodulation of early idiopathic facial nerve palsy                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,,The Fifth Affiliated Hospital of Zhengzhou University,08/06/2023,20230608,03/03/2024 21:37:18,ChiCTR,https://www.chictr.org.cn/showproj.html?proj=178312,Recruiting,No,15,80,Both,01/01/2021,Stimulation group:25;Control group:25;,Interventional study,Parallel,N/A,China,GuoYongkun,,The Fifth Affiliated Hospital of Zhengzhou University,yongkunhope@126.com,+86 159 3623 1876,The Fifth Affiliated Hospital of Zhengzhou University,"Inclusion criteria: All patients were diagnosed according to the guidelines published by the American Academy of Otolaryngology-Head and Neck Surgery Foundation ( AAO-HNSF ) in 2013, and the inclusion criteria were: ?meeting the above diagnostic criteria; ?age 15-80 years old, regardless of gender; ?first-onset, unilateral facial palsy with a duration of less than 10 days and without any treatment; ?FNGS score =10; ?receiving repeated transcranial magnetic therapy and who signed the informed consent form.","Exclusion criteria: Exclusion criteria: ?Patients with confirmed central facial palsy; ?Patients with other causes of peripheral facial palsy (e.g., surgical injury, posterior cranial fossa tumor, Lyme disease, Guillain-Barré syndrome, etc.); ?Exclusion of severe cardiac, hepatic, renal, and metabolic diseases, oncological diseases, psychiatric diseases, and pregnant and lactating female patients. ? Contraindications to transcranial magnetic stimulation therapy such as intracranial metallic foreign body, epilepsy history, pacemaker implantation, etc. (6) Patients with impaired consciousness and inability to cooperate with treatment.",Bell's palsy,Stimulation group:Conventional treatment+ Repetitive transcranial magnetic stimulation;Control group:Conventional treatment of Bell's palsy;,Facial Nerve Grading System2.0;,,,,,No,FALSE,          ,

NCT05850598,20-Jun-23,Effect of rTMS of the Cerebellum on Parkinson's Disease,Effect of Low-frequency rTMS of the Cerebellum on Parkinson's Disease,,Jiangsu Province Nanjing Brain Hospital,24/04/2023,20230424,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT05850598,Recruiting,No,40 Years,80 Years,All,10/05/2023,40,Interventional,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Double (Participant, Outcomes Assessor). ",N/A,China, ; ; ,"Yang Pan, M. D.;Xiao-Yang Zhang, Ph.D.;Yang Pan, M.D.",,;xiaoyangzhang@nju.edu.cn;neuro_panyang@163.com,;+8617712424530;+8613952098253,Jiangsu Province Nanjing Brain Hospital;,"
<br>        Inclusion Criteria:
<br>
<br>          1. Diagnosed with Parkinson's disease according to the clinical diagnostic criteria for
<br>             Parkinson's disease (2015 edition) by the Movement Disorder Society (MDS)
<br>
<br>          2. Citizens of the People's Republic of China of either sex, aged between 40 and 80
<br>             years.
<br>
<br>          3. Able to give informed consent and follow the research plan.
<br>
<br>          4. Hoehn-Yahr (H-Y) stage = 3
<br>
<br>          5. Patients received a Parkinson's stable medication before treatment (assessed via self
<br>             report), which continued during treatment.
<br>
<br>        Exclusion Criteria:
<br>
<br>          1. History or diagnosis of severe psychiatric disorders, such as depression, anxiety
<br>             disorders, schizophrenia spectrum disorders, and bipolar disorders.
<br>
<br>          2. Subjects with a clinically defined neurological disorder (assessed via self report)
<br>             including, but not limited to: any condition likely to be associated with increased
<br>             intracranial pressure, space occupying brain lesion, history of stroke, transient
<br>             ischemic attack within two years, cerebral aneurysm, dementia, multiple sclerosis.
<br>
<br>          3. Significant cognitive disorders (Mini-Mental State Exam (MMSE)<24 points) or unable to
<br>             complete the questionnaire independently.
<br>
<br>          4. Intracranial implants, such as cochlear implants, aneurysms clips, shunts,
<br>             stimulators, electrodes, cardiac pacemakers and vagus nerve stimulation devices.
<br>
<br>          5. Increased risk of seizure for any reason, including prior diagnosis of increased
<br>             intracranial pressure (such as after large infarctions or trauma), or currently taking
<br>             medication that lowers the seizure threshold (assess via self report).
<br>
<br>          6. Showed significant discomfort after receiving the rTMS treatment.
<br>
<br>          7. Participated in other clinical trials.
<br>
<br>          8. Inability to read or understand Chinese.
<br>      ",,Parkinson Disease;Transcranial Magnetic Stimulation,Device: sham rTMS;Device: active rTMS,"Changes of Unified Parkinson's Disease Rating Scale (UPDRS) (version 3.0) score by rTMS treatment;Changes of brain plasticity by rTMS treatment;Changes of circulating serum level of inflammatory cytokines (e.g., Interleukin-1beta (IL-1ß), Interleukin-6 (IL-6), and tumor necrosis factor alpha (TNF-a)) by rTMS treatment",,,,,Yes,FALSE,          ,

ChiCTR2300069853,29-May-23,Effect of virtual reality combined with repetitive transcranial magnetic stimulation on musculoskeletal pain and motor development in children with cerebral palsy: a protocol for a randomized controlled clinical trial,Effect of virtual reality combined with repetitive transcranial magnetic stimulation on musculoskeletal pain and motor development in children with cerebral palsy: a protocol for a randomized controlled clinical trial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,,"Xinhua Hospital Affiliated to Shanghai Jiaotong University, School of Medicine",28/03/2023,20230328,03/03/2024 21:37:18,ChiCTR,https://www.chictr.org.cn/showproj.html?proj=193054,Not Recruiting,No,3,10,Both,31/03/2023,VR+rTMS group:36;rTMS group:36;Control group:36;,Interventional study,Parallel,0,China,Xin Li,,"No.1665, Kongjiang Road, Shanghai",lixin02@xinhuamed.com.cn,86-15121007776,"Xinhua Hospital Affiliated to Shanghai Jiaotong University, School of Medicine","Inclusion criteria: Children with spastic hemiplegia, aged from 3 to 10 years, Gross Motor Function Classification System (GMFCS) level I or II, without a history of brain trauma or brain surgery and contraindications of rTMS, VR, and rehabilitation training in 6 months fit the inclusion criteria.","Exclusion criteria: Children who received any drugs or surgery to improve CP symptoms in 6 months or could not cooperate with VR treatment due to severe cognitive, visual, and hearing impairment will be excluded from this study.",Cerebral palsy,"VR+rTMS group:VR, rTMS, and routine rehabilitation therapy;rTMS group:rTMS and routine rehabilitation therapies  ;Control group:sham rTMS and routine rehabilitation therapies  ;",Pain;,Gross Motor Function;Fine Motor Function;Faces pain scale;Balance function;Activities of daily living;Quality of life;Safety;,,,,Yes,FALSE,          ,
